"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"8b1be02555fb72e88aad1b706533ec6fa5a9e0ea9b925eda783c43ddf0b818baa453cb9046a951cb3424414ed0b45970cba1da5c9f848cae75addf58dd406c6f51b4a51afa4eba852af5e60e3ff6b49c2f362ce825673c06dfba5338bc996cae9585374c88a9787754a516f531d61eef4ca1548d7ed41cfebfead7a4ab66232871ff60d6e5f9fe790f9d7fa7943dc86095bab682251f82f5a6ee368342439b2bef77ed36964ab452f93945e64d4d471c0344da0278b6d1999cdc2c5e9e953f540d49fd25ba04f362eb47f049f44d97d13ece8a4f84dc2ac97cbbba55da8d514094a12c05ad0bb6d16f575985a55531c363b834e57fe856ae16cbd3f475383808";"BAEE";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.4;"Aproveitamento";60;"Transferência Interna";2016;"Formado";2017;"F"
"b86a2124f220e68a8607700a2441cc4bcbe452ecfcb274a6b81c7f149432ffa4d52f639d88cdac71bcef8aeb882e35e2102a55a06d0f31353491324833ae0289f2ba273d3fb762d76acc3ab4b528e0f8566b8426b601cc9cd6109434cb8d4e4f0f9846a066859fee820aa3352d7aaffe2847593098c37fd70a90a90ccaeaaed19c4b91c79ac09eee5392518cfe781ff464aed37fb07cd42bbd7aa323689419275c013f488c73cf78eccdac63743206d5bde89b6aaf722591ad4024b9dd644259dc7f828ae10beb103b6e159ac8cba11a05e6be578465a251685b7da16099d527e8c2106d91e98e1053c607024f09dd40fa7e7148b7f83980949380b94850a874";"BAEE";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.1;"Aproveitamento";60;"Transferência Interna";2016;"Aluno Regular";NA;"F"
"5e362b433c3117c8373d0eb9fdab24023c93827cbb8e417f24e586ce04ee90e3ca2a018b472fde4ee478b90d32cb5f3e53e92ac458b35aa28ee4123f3df99665124196d881df8e78c1976a21af2a85e4a5c8ff3d3c47f718241602d690251aac94385599f11fa153e43181c72fd5b5741427fac0da1dbccdf1c540b91165e56fa9da40c5aae50e80771df55b261b89338a7a23c629ee9ca6719a3e4b6cbd51b0b5596bf53e6ac8d649fb27a6a15022d6e2a08c3c0902413bd7c01b55729143030e3c16cc3779d64eda9b704c1af3ed3443d9737c196ea7d11ce629a82706dc483797aaf434b2cf64c2d418bed2ea4b57743268253bcdcbde0ec3326244114746";"BAEE";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.3;"Aprovado com nota";60;"Transferência Interna";2016;"Formado";2018;"M"
"7cbccaae29ac6fc44cc192da37a7acf49408c0bac47a00b2a30745c2f8df509c527e48694bff43909443fe8793dbe5c8e41bfb132ea3f4ba4dd5a340490dcf0f507590a3fe5710b8cfcf37e87c32e8d3ea18b7b5083e8216a6e709f75a5e129e16e6537b75c60fc725ace26e0aa252130553fb8b3c7699db4d9574fa7b251e88070c5da0dd8b84300ce99df2f07cfba512725cbb3af37a3d95024d58b65cd766edd56ea5a4116486d7433ac1d3e174ebdc8d2f6223ac839b64e4d343a3fa5824e06db303000d3e919b80c48aea3724d58494fd638518e2f4f5bff555e7e855ff641c4077d2688f8542d76c4ff9fed6d864e568ecb28ce53c6d40c7af2bb065e6";"BAEE";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1.97;"Reprovado com nota";60;"Transferência Interna";2016;"Desligamento";2018;"F"
"c08b84e72342b06684ce9fbe19530328e52526a8c8bf15a0c9813787e7653204debb14baf4c6c1f38f823f039a84148c19ccb92e56e8262919c146aeb11ebef8e8e42049e3b775ac0f440079693bb83c72ac763052467ee623c22ff689d1cf2501926c16a21698a6bac972df0b27ef2439f640eab0270ae3aa3b4fc95690109eaa16cca5d6f5ca3cdf15e74d8fa9e34aff50030bb8e730b303a81300c6b004b890b05764eeef9efd94102cdacc98cc85f3b76ef489dbfea1aade3de075c6c7c49d4ab0f215c3d2b9e1005dd37412c6c55d65a43588441eac74005ee7528ade7575f6a79822443c1365aea2e0009adbdc4f1194380d4065286e5423e8f1b043ed";"BAEE";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência Interna";2016;"Desligamento";2018;"F"
"e71212d593dfb03b796a8c4a4ee3d160603c888637a58f03b578308c233aa97bd98ee2ab729d3af6959cfd6867ba14375e0b459d8dfc7e39c0341d59e8d34235ea4a73704be9a4b58b798945e749eece650e8d0c81b57be3051208d88784110cff6841376ce6b9be83c5627ee2ff6b8c4780a4061214396e0b375e44df704587e3dfd55d74e43bd66fb50c6182cdcf912bdeae7b38856a075b7226e71b4bc3996c6c46b4086c48242e2cf4c4ca1369ec7de67613f9c9768f923e46211613fc1a9aa25bc73974161ad44258d1862a1dff67db2b1a14f0de87e92dd0eff065dec2b077d63772f788ed2c6fcca1e26d5794faab08995a9db72f6237a32b10da8962";"BAEE";2018;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência Interna";2016;"Aluno Regular";NA;"F"
"d140ccb669c7d8e02624a299015fc7dbfb4e6d0a7e4853bd8aa3510e20b09cf43f56ad5f015b30ffa4100c1136b00bb3123a0e0cbaf1d1b0a20869cfb31e7bb1fdd79337a14cccad251004ee2430c4e0efaff4e5fc696fd0a0711911787fdd098e28122f8035b587e09864259efbb418caaca4f1bc30cce819f463665405da5a0b82ff80c46ebb8e35040fd01f33766093e950ba097ab7fcf48778035998c12b415150990f1c8c96355ac474c4272aba7fdd1418d78c47bc23b983b480e9d01925477c60dbf9f9435e031b94cfce885795c38ba55bd8602073964185cf96bcfeeb3f7e171155595d786cdcc8bfa2d871472dfc3f683b0f64cf89795e88633126";"BAEE";2019;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Matrícula";60;"Transferência Interna";2016;"Aluno Regular";NA;"F"
"0b3c843cc7a45b8c6301820968d64991c083acb9fa0e19f2008ef6a5d97f1968a45ee72cde010359d507d430ab7782385f06cefccd61a05ec3f97d4db54d0adc8a68daa07ad62cd08d0f9e855fa66336073c7137a70da9581b0e8a51c33e7b0a95cf14d1396f8aa6bb47d142702762a167d2418a87e424678c217c5cf45028efa1c9c2b9cb2ed64db3fa56976237b10f9e8a4f3a0372e44065439b57330457fa57e593cf788857071ffd452f313b9cca703a9a2cc609fdf70dc112a4df0415406d30fc58e119e0fc24a1ad4bfe30a259be02d99ef271ebd299745742f790e99c79b2ed337ca8ef24b893edd02bb9d336983a8f817a7677aecb9e978f2aed661f";"BAEE";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.25;"Aproveitamento";60;"Transferência Interna";2016;"Formado";2018;"M"
"d93b0b685c34aa6730e1929c83f979ef647ec1e797f45c587c893ad1e20f508823e033a56fc8afb25388da0391e35dc6839bb405dc77f01962c85302e8e1bdf4af50749f16cbe83cf5428909bd533fba6cff219178871b05ac1139941cb3171ff85d7965b87ed4bb6cf1141e20c5255ed07f216dc23bcfb7c13e261c3abacf15b9c3adbd4eee86b93455285aef52478a89f786e1116be1b60adc8bdeda1027278efea6a0f9c253f4b3d5b5a4b8ea36c208c1997f27a439318bf980fe02edc6500551e5e3ab36839db4bbd1cb2d71de99497b9d2f408b818e08330eb6c8d9c0f5f94f66833e3623812880096f3da18a8268f4d7ee1ab25cdc45d2e8e8f90149f1";"BAEE";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência Interna";2016;"Desligamento";2018;"F"
"7913ca4bd7b03408bc8cc26e80cbb60e237e295d2201ec91cb2757d9736dcde68392c51f14682d5e6e5b3cd090dfcc500193cedbe3af4ac957ef6c111ff20f243aea055cd98dbd5fc5a4909b50c6b7d10f3c3df0ba452f8763ce39f98253cb6463711fad9fcce02a54cf59a5342ce968f0ec77d56a63f9d311c6d4cd7f5fd1a3c1232b481b80db01fb3e6c5c33cf4b8070f910fd85dd2396ecd794a0c729854417c9ac38c6bb211a2e1f527369953dad39aaf2ec6dae5ae73d498fa1f03fac281ee92b23f736cddf9cf8b6d4aa8ac79f2296d08491010446dfc237624da8e2399b10ba24ec4d350acace45b484c32d426ba0517bc94f80ebc34c10145229b0eb";"BAEE";2017;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"Transferência Interna";2016;"Desligamento";2018;"F"
