"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"TOTAL_CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"a2eee4b9264e3f7c551e5897f4e145eacc342d11c82305633448e96dff19fd5787cd6952cf80c70d0e0280a518f28ca20bfa1b2ac91c5336fe417def84110c6d5f6e39b5d5dd10cefa95aeea2d24923c115a4a7655cbc93ceb3fa44d059a48383f531ac8a4b8eaf417552dc0bb11679385fff735dffdf97da9044956cdd3ff162f0ef002556af707e6c007eb8643ecde40eab5f830fc666fc8d75bb3f658e377affe0b72ab122af56a802788a3e78a9ca313cba1765881d6e261f2fc743ce072e793ec928a6ff0f14b9b42e11780cf898635376c7d338beaadecdb59370b4b5301a0e691a567461198735e93e9e5330cce328dd50cd45444c91d54f05959fe82";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.3;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transf. Interna Por Reopção de Curso";2012;"M"
"b772a52e1c639900087ca5806514d3a7d529015b034978e2d7a62e216ff565b8ae18b89d17058c46182578ef7537d313254446f589301d72c97a8c2bf523add3d007548d9bbb01112b2320064c62a3e04b48408b0a542488f7d52ff2ea2facf4aae308866a8917f3275d3034ac9b758e8f3fafccefba62adaba5e7e36c6ea3eb6561c335c854b048b63281f6bb3c1b3b89a1ebd09c9997a8fbd1d8adfe2c0e287e07ffeeee13f323f1ed82531608c534016c2aef95c4d89ec0adf5e7ebd81cc7a75bb48d05e8808631494a849b3a6f16ed649a40637a72a288ec64226443c238fca0def334af31b3ea6574cf49eaedf607dfab5076c78669c77e010f61b1e854";"BALF";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Cancelamento";2011;"M"
"10c59ce77c21d0f3918d79e5b340d98c101649dd2fb931c2d7195c2b67332e3687fa5db88024dfa835440814aee1c2746cc8aa73dab790213773a930f8cdbeedbd658afeadc371fb3c34f91c435a5082eb447b2b7ecaf7d6dc63438c0d3a4f28a49771cc86d49650a98163e9eeda7cdf78f622ef134afe713b72e69ee89acb2b6f0e0fd949c8a88537e13eaa7d9365cff75af846d1964e766fbfbe7661cb4d8b4d30ce12b85541ab73da56ced52baaa1b2963b70d5b11f4a7f24cae1322361262f6a1bcc3e60946caa568eea26cf4de190ffb17a9cb05e4cd5ebc47ae2e1f6a9095da100639a3eb211bb7c3d2c3c8a64e4517fa27020271d68c338c00b071ca3";"BALF";2010;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;8.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Abandono";2012;"M"
"0bdc8f9e499943f469c3c1d2e2f7888476064704a2aec377892e7ca4cfaf1fbfb395fc1a691e01083612ac9294194168ac4db7c6a5719aa41cc390256594cee3464a90f16fb8fc20271cef9c75bac01def213846399ef1f99bdabac90b3dc43b20ba0d0c234b7fa4e548c4af240127b40887abf4aebb9758187cfea8fcbf2c2284b338dcad35ea58ed34136c204dce893036b0db2574b54418b7e574be73f280722d03c8fba7d904a3690b89fa9e81e83d5808a6f8d2efc64de8ebee0e41ec6a2f04a7de28b031d5957f6bf75048ce5b6f4fe1c5cbc1a25b2f7d345bf003a871a91e2131366ad1d11b47d9d6930514b34ca1c3f030bcbb806308497c9bbb15f3";"BALF";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Cancelamento";2013;"M"
"67eae6bed9e84ac88b0da55765ffaa529f3ec6a0b25e139dc6c093d5fb598bd3ac20abc17a38a194fc1c077ac86623f0962673af451d83d590e99eac1ef021029e40fad70b16b7591bb6ac56a2a48c966881e158fbef5532b9e214dd34ce671dd4464267afaae1953442c684931ca12188df87dd8fd93e0c147ade1efbfc2314d6248978e4ae354a6ae7a5ef0cb5de39a94f7111160f028fbc32270852c3eb54118393db8a142cd34da4fc36e6136be740498b9257261e5d764e3900e07929815a759bb8f0c96205a1e1635bd3c8e090e907b03910933ad73c98cfb9cf59d1365587f956cf3e36a7779b376a4d89b01a4b139592b434d7b186eb020823748dfe";"BALF";2010;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;5.4;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2010;"Transferência Interna";2010;"F"
"7b903b11653274f905d8bcf8fc40ec44be8d51b8b534f7aef7e41b1cd7d68d4f87eb79cf8772b10bba2587246cf62509f361a7cb34936c892dce5cbb5ce57258507844f331b0b314b290fddfdfa57d9597b81ef5bc3f8e1238fd085f222f48373b18f82cb7bcec4970353a32a8aa73ee69eb972eb72b154fd1228c7373dd8ee797bb6f9e8416bb4667d943df577a91ac80e66118f5ef57dfe95f3f9742ed25c6e436ad31ad4e48a9259c0f096f8e0cb22c2d4dbeb84a882fe1c4fceb76f9061db65ca579c34b981ea123cd1918ba2bcad3022af302b55338c9aa85a67b976b2ce52248d34aa389bfc08795f4e74151d35f2e1839551255517adf25cd81687a8c";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.9;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2012;"M"
"46f1dfe1afc6981a0f551fe05646642de7dbd1361347d355ec227ec574e3c5dda182aaea86f0cde7d31e985953551de7d1dec6eb2e3d5b482ba78db8b28ec9d3b3c71bf02aa63807a11995376922104cdc023519c895ea90d1837450a2b384e7d33225774319dabdc8beb8c9a16914993d412ea128e6098e38d51c26eac85fbe3e69f2a1fc46950bb56b73dcfad0620716eaff34ea5d329a5eba200bd0796d910c3171744898f886a620aad19043d21b67f357a86dc973e7b238128e0fdbc5e7a05fbbed935f1ccda056d2813f38f4c5a29c253108fffa4f3d34a9b8b0955d350c64ae68c8586893692f746d4016013f1d729984ecbce4ea64a6e23ce8d8ed72";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;2.7;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Cancelamento";2012;"M"
"332fc002fbf07fe978a39493d17635b5f7350204bad7b77ddfdd0b0919c09a445b28edca2310881ab445a871f890e22fc2cb086d40e342dd6739aa885d60aeaad6075119decb316d92bb59bfe6268d32f90c1a6c48cd8c5f87a83837d698d1f6211962bb7078579c0aea71ce6a7c42b76716785f1c5b8d7d9e5c5812994c86fdd8f9237cd15d13a9e365e3155331c91431190eaba038a9fa14d817728047dd2f3db1026a43e4139ca4b11ff32289debf885e1c048b78bf2cc4539fb929dbfd1da67fa7f11a518eb2fd54384b76195f5fbb9a967ccd61e63a4adeac9a33250b0af3052c7b6f757ca83644dfed389bc03604db18107aba65a9f73595044dff2eee";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.3;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Cancelamento";2012;"F"
"7bae7b1af9f96da8003d76be3515a063ba81cce2baba0c03a6673ffb9a128284ed2a7ac96b5b8b23bde14d82ee9b5aed84db20193dfeff52fd52985f2c77e9bebbcc61f30b20fdde63a6000741c7d01a8e2502d1871d265e6c8adec8b50e8b9d30250942d64cf07fe8daa14dc3753905f3b438a7a84ee031518ebcca914cfee8cf08b62b8662109b0642df8453f3c63aeb035a6ff2ff2c38a77fc7d8be9b4fa3fb1dbd4fce189a5f83148215de29f697fbd26af382fc49932a392ff1e6aecb3e387110359cd1afc07ae021c1668fc107c960562ef751d9167ce298d2d7afb765f67a8d5993e2dead4450aa0b7fbe63bf3cf4febbdb66c86c21c7fc5be8cff0e6";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.1;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2012;"M"
"7c8935f04d6cfe88ca15f4f646448e18c6a7d313a15ed49887a2da8c3613b3e63cb260f069950cad9990966fd554b5987c0ed949a31a5e6b7b9c9251fabd93021fba19e710f949c595ddb08295e9dac9aee4c72d5784f5337fb1501b173b59710f9cc3f03f04e7ccbd2ff586b29d956315be09896b35f76300c9be0d7153b120b123884cf9ca22cb176bfd81e9d21c49f13e6d9e5e0c93439ecf9b45a0f3207c53e5fc2aac1f5f3f33c33b94a76d7aff885959f5dd34ec0a51480504d14e97f062e3349cc7dd7c6faee18872ed060f472e952878c9ec29a7f886a16f9e940186c4abea7377ae604ecba8b985524dbc53cfc5f5aeb7c4194c744ca43336cc0e50";"BALF";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Cancelamento";2017;"M"
"30929e48787aa80b7a0e663f90296e32c0a4db79df3d037e5b25b81df7eed39f06b09e68dbc43eb56764e5e93e680649204a59edd038d8377f74690b4b81d4f2a96dd2e0bd7a413397da529dbf3ea73b055f4a9a499500dacbb5f491125e733b92ab6baf7ce5f8132e49a66920f5cc62b5d3a1534b00d4ecb9110b9f14c688c0e90cf63f9fc20b2fec58b79fd1388b47a806bcc52ee53b4aae2c3ef95d389d9c5c5584f78371fe246d4714bf25bfa1a8fbc115f433aabe55afa3ab6d9cac695170cf2172d0236fd0219b4665a8a91c9819d54261605a9597e1b88e619feceded7c29a03a1200ffb3e53bda5e355907e36dab12301e919bc88b3a394932d4ae97";"BALF";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;8.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2014;"M"
"cb63d919f4f8b8c1a1643306ae11d41bcaf54a9b2b4a5f40f2b7147b215bb9fcddb7e64857306d28584f232de0f66ca9371154d449e3de1d2c32598368185808c0de70efa55ae26c036eef8f3b2dda6df2e8c5d561f8e048988ec07d6ad3d104c541296197e3e92561fd306625b25d04a22819b8dd5707a05ffeca5220d69140afb53e1d9afd5bb0b1776013440af4230689ae69d48e3d07b3e71a03e3d0da9ec5ba1ac5bf1a0e9f9247112e37b9890fbdedf9203cf530d2e4cd8394244eacb6f18f42f980aedfea9e470331a427a86ea218cb9a0adcda1f4608d1cc3ad1a08143cc8783cf9478ab83794262e226ae3d47db1c83b020b80472ef3624e83ee954";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2014;"F"
"74aef0bb02471477186322affbb4eb591707c754a9ab1617bff14a5ebb86065b3d8e8706ccfcd08d407888c1522f1888b545faaac311c678df214f61726e56e70d4f4d393b2393d18ec2271d522fe186dc0e42acb61084b38606770f2b939b61eecb140bcc4ceb5f4a6d31d4079fcf3e9572195d361726cb7e06e1f66f68aebfd918ac36ced9c507b7c83a1c8aa6017e06f651296e7d6fd1ec273281dd55f8f416d8fa75bd5d91e49ee8c4c93730b749ea5c60f254d857ebcd0b8cd68866f8361cff3307a7fe1106bf469883b15630d54434aad6ee99005c785292e658ea3b5ff9b77ecc409a8b8b04935a3005732f2f7f3d0fad4863059398bb6da9755bdce8";"BALF";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2014;"F"
"955c0f3b2a39ff2362250b7db9b452f4f7819a2fbe48083b4af15ca84413ff1354d5bb3ef5c827fc4c92054c34fdc648afa2966f66aa024f615c4a1ea206785681d2e1390310055072d6cc22a886ff8d1714d1354abc5fa8736245b8a2e670cd90269a11f678fb4d5a84fd1b38a778ba7b1fbcf97006c3ab76e55debe3d334217b894061dc5341d740d698b3677dc7520f6279704065b8881c6ce3345ba321b30974994cd2bd1dc9c3fd40c56367b9af1e26a83ef4a4ed68c8aa57d887222d65e49efb71296ff1d9da18f0bfdd68507c5e6ab5e5e1d456e34f9576dab08a7bf61eafe3cdfb0428f1580828a2164bd2c3ab4a7929e8ec46bcad8505662d721949";"BALF";2013;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1.3;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2018;"M"
"61e2e4bd9fdee3668296c87ec7957d337b9c0f10c89fd7731fe2b41d4af844b58a665e97a3d136a1195b606cd299f878f588698870af59f2ee155085832360978b912ed460a0fd28dcc9b6839dabfaa7207522f719c9293a1a508831ddd7b7b35d7cfa915bfc382802a0832aa204ac47423077f9818d045bbff7d03efb3ba3f02fc1c6ae0214b35779e5fd39670bd7c83f95dcf13d63a407e4e982ade012a78b1d71993b595989f2eec80c9c2d1c67c3059832516ccca2b484312d7c6f47c2b53bc54977f7311444ea6791de3d3c24337670a3eada289a764cde0535ff1fe65a4555bc410bd1e4a853d0c0eacbfab6783e89d178c80ec1a7fb855a62c9d78d3d";"BALF";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.9;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2018;"M"
"7abf6fa34efed9238d45be8c403c038898567bef8361796706d17da6386a91798cbf61968d27ab85d40a912b2e8095e1c1320ba6bc836c461eda169ab3972781773705594eba516577ca32c5940347fb0a3ce811d77e9fb503c661c410bd56e6e3ad3575739e3aefeddb16515344380baa02130287c5e79fcd0f88818656c665b4c2f92f88f35ba7158e8178798b464f6cec9c4d73ad5db3f3aeb804b68da8dadfd8135aa3b0bcc223c6567e6f04ba002e1067a95dea3dfabd122ea2ccbea1fbb231d2ea58735533194c8cc596ee8fd94ba206ffaf955a9f325a12a440cb745503b7b19f75f5d56c57f5f2f8d40bef70f339c0b3acfb8f57997747dd19ca6c27";"BALF";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;9.6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Abandono";2015;"M"
"87898b1bd22f985e277d7598556fce823e3f95608a583d207243795707b87c118ab06029aaa6d3ffda721741cbc33a69cde6790b2b36b53ff84db2245a51c089c98666478ffc3ccf130575dc5544d491b5b337e907bbd591ad51d054b1bfba61f98c5789efaff13ccdc23050901e482e026f5bfcf8f2dee94baaba59afef713f5c1b19652348e387de109d409e8587ef327b46ab98efc0e4d722521160d02233d751da5731b309c994f456c09f223a64f41c092b9c1c4057f58f27d3ea2c0c10cb40577da150897f46279553c670d755b3578df88d4be6735f102bcf2a85f6bb953b9cd55ff42067f28da7fc29ef27d12c1287f44d77ca5a4b457d4bd622b650";"BALF";2012;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Desligamento";2016;"M"
"4223884e4a9e21dc0bd77ac6f0eea4a2743eb37c163e00d575ed8c10ef9adbaebd726258e96e2aa420570ba50d6f60ab904919edac3b46055a43a8b5fa46dc7155548513051623268bf8d414bcafc5d717320aa09350c7b69fd0fe5b1e7db8ceb0f35c8e12cf387e309edac70ec3cabc12c73c1705b78e21439bfbfb5968ba98e6151449b58d76036882e72ffc2394738e166389f4fca717b4201e0830f4261aedae450dc39cd5182f3e9500d3e438b0891a4943b3ce5d61c575ec7a8bf9ce1dbc46fc8cb9ba5de06d4520de577c26dd1d183672f8fbd86832aa07569fd53a5ced0a5c6c3e1b9b577da346ac296b5ff36f856692c5d3f8fe3f39d0726fdd3872";"BALF";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Desligamento";2016;"M"
"864b0323aeef8a951cc7664c275f80e91ddfc013d8aa928b50cd5f801c138b3883b2ce235927f54c4d0c3212638b0aeb990f90815267bf4cd57fe367432e6299e4d44b7c079dd0a5141309a636f65c6ed3ff5e57a11c91b23b76c8cd03104abc436cbe2c3a1bc2ed2e4a906f64a9d271f7c0010459031f82dcfdef3e95ca074115f32b66762fbacd010472203782343131870b475e7ecd9d3e2729919132b4effd931c7031f2109df259de2a1cf0c5b6589d27a2edaaa1062714501b73a0738be5ffa82e0c637ecf08d7b773853cf673de09f317d95dbd3ad61143934219c89949b6f7070669545ed9dc55e3cd3d6dae43f481a5b79b988046d91577f50080f7";"BALF";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Desligamento";2016;"M"
"1bb82ca79ebaa248b2797308e15e142739bb79a9b42437ef43f9e828ad47b0383f93070c021625049cdcc0b7adbde299fbb33ba71d988c9518e4607d9e128135f4ecb0c8cc74e0d2dd7f11837576fd59aab74d573fdf79a0e96f68716b09878729592bcf3e643135af6b72c61964ddf3157cd3eb03c485e99667b3f9caa0631681e021e0418a83bd957a680a2bf867ff17dd398d6d83461dba056c6e3d5df352007cc5d3811755e2a9f1aa63a252797a789bdac9684afc9bd1904ce1fe623c540f9a0ad7859ce1429fb340a66a898219dd864636e3db71c8dcc7ad2b3f2a6a697462c4707352b072ff8d00fcc104f4f9c7855fe1d080ecaa0a73e7671c7020b7";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;4;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Transferência";2012;"F"
"32698b59c84abf7e44b6fda717c254befc4f11ba44bc1e98426ee0707b2a752acfcfe96d06de5d785e1955df593a4968d052fe003d7f61428db7524871253dd3e71dbfa26be720add0070cd5e45049f0002d72487e22327eb8ea8780389bd6621bcfa8220fdd896f700897e5d0efc89503a1080ae77196c9619dd267e1df1a2f98add6bdffadc30e6bc77a17926c06c5713f8289d16bb2f057b4bcc0b3ac252e4ebe2eb7c999f4d44fc2177dcba451f914250ac3afa66dde1c2dd9990b8698851800e4e5e0cecd0358e46a5e4ec65d34082338a4c96edadca1b07d40f458e7ee020563e37ca4ae78fea3af6231231aa0dff9e71a3189c164dade929ae61cb14e";"BALF";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Transf. Interna Por Reopção de Curso";2018;"F"
"c89e3cc833510d330bfdfd183a2c7562736cc2892da3b7b721f0b5fc2b462929fcb16d58620eee7fa5bed984d63d11dfd2f0f681e94c23a1d8ffcc8a08182797e364ed8c45a93ec17ffc868fbc6db7a236cf5a72ebd1b8d13944242e28ae1aac03a08afce1e80a1a2365f9d3a604271f4b274666d93488e47a94fc653e3ef54d2ba37e029d0b0e5f0a64844dd5eef0d378a62215f5c6949e77f64633ab926c2ed1d63a4ad3c248a1fbeeae7e0dc7d069aebc2bd99bea252314c31aef83bfd5382d23178f9e9cbe78900e1a6c50331cd443e7738a48a8d73a7ebbac2f67c0458a47bce67e7294c62e81bddd2871691af99643da5f01788142c5f41f786b9f1faf";"BALF";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2011;"Transf. Interna Por Reopção de Curso";2018;"F"
"346d073d4bd344fb656c2f9654ce737ddfb03ff9b5a27699bed5b89a9a1683f20ef01fcc87d7680e99c45c884c236c7180b753e1293e3cd6c24df804c2745d31b3f74074be0b0900ea132a1c482953131e8d8e0c3550f502a40a5079bd8c24706f531a9fb4c1b6e67c393df4a9c72b4a3d9dc3f96a08abe98521cd10fdbc017b23f572656847b17268f08398c0797be0ffcfad740c1df2b1da6e020bb40c433f8483a8804f0e31b37de2eb61edacb3921cfbb55e1ed1105b3525cf0aa85355c0b75f820741a3b7f050d0508d6f2bf70108df3d7b87508f163ee17d5aa034793844523cf7ba5257722d59f7e2e7ec3aabfc3be6a6395e15d4ad49e5851dea5652";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;6.8;"Aprovado com nota";60;"Transferência Voluntária ou Externa (oriundo de outra instituição)";2011;"Cancelamento";2012;"F"
"173e946b4af1e2a589892b7a2eb3942a820f4da580387f50876c9cb5a21eaa4ec80f382a088ab977169cc181b999d757ee0342f54054326ea1b84976bc5b158f563a7fe55526841189e1ba110e2dd712abd9ceea7b3bf6491fea83f9f6a8853c275f00df846047d44ab99e9b14cf79342b40d3a6eb28f16a791332f206a80d905fb7e0c923629c2e37c4562a64f974c4ca080be7f23937c53342bd040d2272d75fb3c02a666fcb3b6e872a91ffd1fc73c58ded7be44974757bbada20282550836b70c546f2b090240c90ed17a938f16c4c92170a9cfca3a99d2c8c04108b351c7da626a74b85c9755b0cb295f78604a9ea8dad453603abf3b5d74c56636b9e56";"BALF";2011;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Transferência Voluntária ou Externa (oriundo de outra instituição)";2011;"Abandono";2014;"M"
"19f9b8735c210be2b0c2dbea6283fce6ff97f1ed2b1c3afb146f39ecedbe3d31a732e5f2a7fa81ef2643b85b4be9a566a936943d4c4c097d8570c48f4061e0a70c03f38b5d44cad260707c0d160f690e6fdb1afb05ded08842fc17b374d75ef821b24b0b5d8e37f15e045b5337f4093654f9c2e282a3dccec30a636f90658b473ac9e36c186b316068c15eead1cff581d40d6c2bc61f7454911b2597864e21707c40e71fb9e41be90ff17f00691da3a7d63dee54815120170d8426a3fc32051cfc65385d35a80baec0e7aa87750555390cc70b0876bb64d9cf118f61b15c1d4996d0713e71e41671a711a4a4544d9b69d27232df4d0f5f1b608a1923379dfc59";"BALF";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2012;"Transf. Interna Por Reopção de Curso";2013;"F"
"c30047d64a4e04537f4158e9e545cee9b2f4f0a8448cb1c285cb502eda1b853c85ff3c5ccbb42735c64976e3343576b0060628036225d43277fc95402c31f333917a835f900b72ac79325f86eb508546e6638558ced94f906085cd14406296793c8798b854cd1a649f1f8669c7145cc5bd451df81d4c687fafad4346580adb4233c94c4abe73960c9829d46dbf57a175443b99b13b17289756e4c51f5c73836fa666032d9fda8079f42d164abaaeef8b6787fa7379ccfabdde6db5b062c34bc15b760fb295920dcfd4634ee3fc8f6b3f62942ea710ff1b7a17a632c5d9f795114d50aea8e7b33c65c1f00b1456905732305bc7822203f36615aacde226cbdafc";"BALF";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2012;"Cancelamento";2012;"F"
"4bedf586bcc4a287bb8d8b46b6fbe325cfb13c0dcbaf522bbc4e5a51d6eb8c8722f8ea9d5c6bc445e4e7ed6bdb6235c7bdd71affb7bcd6506a0e3789c4eb05bb87faa6e2c66daefec7a90f83d19023d037def442c4c32bb426536ed5acb28a6c7cc68733aaeb5db97d3dd6cc5eb8bca63a26b518d15176c84ea575e5dd7e82a9f838185c13692f480469218a0666729d569cdac08f40f8a6fe40a5176d7bef130af2b42eae2fdfe1ef47ab9e153411e562c97ba4a201919f38848e90718650b4752200c2ddf5191bd7b474bdc0c437f99d60744a5e44fa8daa64cc06ff898d3abfe65ecf2cc4aaba6f348943f4c83196266dbfe2dfcb64fa3bc5614d69c1b941";"BALF";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2012;"Cancelamento";2012;"F"
"26056486b03bbe425603325507f8012b2bbd3fe1d508c26da87b7787be79d28b443a7d5d5b26eae0c9dfc94f308dce576a409bfece2aa3c2a9c75eae42cef4ed23bcef3ea2373c387631703e320d92dfdca5e195c8b0c1a272274e56c3c10e80a91c6463c5e7a2c1d861e60818c6903ca6b58f5d9df705262904e2a92e87b16f1e14a4152fdad20173194a72d47cd53154c7593de60255e4aec341957e37a3e39055c3514b69afae7110f23cc59575654690fc7b10f91e6e014417a4259e93c21a3c159120129d01cf555bca426fb3b9af9a4f1e2597446dd6233644826ad0f078ff4873b1317c936999bc12110349b988f759b19cca4a17273ff5dbd9b4c887";"BALF";2012;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2012;"Abandono";2013;"F"
